Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Wild Skyfarer's Garb (Level 140+),140,1016,29,8,12,9,98,0,0,0,0,10,0,17,0,0,0,0,Crowns,False,None
Fierce Dream Reaver Armor,170,1167,28,12,10,7,142,101,9,0,0,0,0,0,0,2,0,1,Drop,False,None
Fractal Aeon Cape,160,1153,28,12,10,7,120,97,8,0,0,0,0,0,0,2,0,1,Drop,False,None
Fierce Dream Stalker Armor,170,1666,28,11,9,10,0,115,6,0,0,0,0,19,0,1,0,2,Crafting,False,None
Eternal Fractal Cape,160,1646,28,11,9,10,90,111,0,0,0,0,0,18,0,1,0,2,Crafting,False,None
Fraught Plot Armor (Level 130+),130,864,28,11,7,8,89,96,5,0,0,0,0,0,0,2,0,1,Crowns,False,None
Stormy Night Mire Coat (Level 130+),130,864,28,11,7,8,89,96,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Electric Fairy Kei Dress (Level 170+),170,1500,28,10,10,0,142,101,9,0,0,0,0,17,0,2,0,1,Crowns,False,None
Xibalba Crying Sky Mail (Level 170+),170,1500,28,10,10,0,142,101,9,0,0,0,0,17,0,2,0,1,Raid,False,None
Unreal Armor of Surging,170,1500,28,10,10,11,0,101,6,0,0,0,0,22,0,1,0,2,Raid,False,None
Electric Fairy Kei Dress (Level 160+),160,1482,28,10,10,0,120,97,8,0,0,0,0,15,0,2,0,1,Crowns,False,None
Xibalba Crying Sky Mail (Level 160+),160,1482,28,10,8,0,120,83,8,0,0,0,0,20,0,2,0,1,Raid,False,None
Floramancer Armor of Thorns (Level 160+),160,1482,28,10,10,11,0,97,5,0,0,0,0,20,0,1,0,2,Crowns,False,None
Stormy Robe of The Void (Level 160+),160,1482,28,10,10,11,0,97,5,0,0,0,0,20,0,1,0,2,Raid,False,None
Lower Zigazag Vestment,60,205,28,10,8,4,51,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Wastelander's Shocked Armor (Level 130+),130,864,28,7,11,8,89,0,5,0,0,0,0,16,0,0,0,0,Crowns,False,None
Morganthe's Stormy Trappings (Level 130+),130,864,28,7,11,8,89,0,0,0,0,0,0,16,0,0,0,0,Crowns,False,None
Wild Skyfarer's Garb (Level 130+),130,864,28,7,11,8,89,0,0,0,0,9,0,16,0,0,0,0,Crowns,False,None
Squall King's Plate (Level 170+),170,1333,28,0,11,8,142,86,9,0,0,0,0,19,0,2,0,1,Gold Key,False,None
Shocking August Sage Coat (Level 170+),170,1333,28,0,11,8,142,86,9,0,0,0,0,19,0,2,0,1,Gold Key,False,None
Squall King's Plate (Level 160+),160,1317,28,0,11,8,120,83,8,0,0,0,0,18,0,2,0,1,Crowns,False,None
Malistaire's Cloak of Flux,100,529,27,14,25,9,115,0,0,0,0,0,0,12,0,0,0,0,Drop,False,None
Demiurge's Temper Armor,150,1021,27,12,10,7,115,92,8,0,0,0,0,0,0,0,0,0,Crafting,False,None
Merciless Storm Cloak,150,1021,27,12,10,7,115,92,8,0,0,0,0,0,0,0,0,0,Drop,False,None
Great Inventor's Storm Coat (Level 160+),160,1646,27,11,9,10,90,111,0,0,0,0,0,18,0,1,0,2,Crowns,False,None
Great Inventor's Storm Coat (Level 150+),150,1458,27,11,9,10,86,105,0,0,0,0,0,17,0,1,0,2,Crowns,False,None
Highlands Warrior's Kit (Level 150+),150,1458,27,11,9,10,86,105,0,0,0,0,0,14,0,0,0,0,Housing Gauntlet,False,None
Fraught Plot Armor (Level 120+),120,713,27,11,7,8,87,88,5,0,0,0,0,0,0,2,0,1,Crowns,False,None
Stormy Night Mire Coat (Level 120+),120,713,27,11,7,8,87,88,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Electric Fairy Kei Dress (Level 150+),150,1313,27,10,10,0,115,92,8,0,0,0,0,14,0,2,0,1,Crowns,False,None
Stormy Robe of The Void (Level 150+),150,1313,27,10,10,11,0,92,5,0,0,11,0,19,0,0,0,0,Raid,False,None
Fraught Plot Armor (Level 110+),110,562,27,10,7,8,82,84,5,0,0,0,0,0,0,2,0,1,Crowns,False,None
Stormy Night Mire Coat (Level 110+),110,562,27,10,7,8,82,84,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Shocked Armor (Level 120+),120,713,27,7,11,8,87,0,5,0,0,0,0,15,0,0,0,0,Crowns,False,None
Morganthe's Stormy Trappings (Level 120+),120,713,27,7,11,8,87,0,0,0,0,0,0,15,0,0,0,0,Crowns,False,None
Wild Skyfarer's Garb (Level 120+),120,713,27,7,11,8,87,0,0,0,0,9,0,15,0,0,0,0,Crowns,False,None
Wastelander's Shocked Armor (Level 110+),110,562,27,6,11,8,82,0,5,0,0,0,0,13,0,0,0,0,Crowns,False,None
Morganthe's Stormy Trappings (Level 110+),110,562,27,6,11,8,82,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,None
Wild Skyfarer's Garb (Level 110+),110,562,27,6,11,8,82,0,0,0,0,9,0,13,0,0,0,0,Crowns,False,None
Thundering Paladin's Plate,95,490,27,0,0,8,97,28,7,0,0,4,0,0,0,0,0,0,Crowns,False,None
Poseidon's Maelstrom Gear,90,425,27,0,0,10,80,0,5,0,0,0,0,0,0,0,0,0,Drop,False,None
Eureka Raiment,58,288,27,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Maelstrom Costume,56,0,27,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Skyscream Cape,60,216,26,12,8,0,41,10,0,0,3,0,0,0,0,0,0,0,Drop,False,None
Great Inventor's Storm Coat (Level 140+),140,1269,26,10,9,10,84,102,0,0,0,0,0,13,0,0,0,0,Crowns,False,None
Fraught Plot Armor (Level 100+),100,411,26,10,0,8,82,76,0,0,0,0,0,0,0,0,0,0,Housing Gauntlet,False,None
Gloomy Cerberus Master Armor (Level 100+),100,411,26,10,9,0,82,76,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stormy Night Mire Coat (Level 100+),100,411,26,10,9,0,82,76,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Electric Fairy Kei Dress (Level 140+),140,1143,26,9,10,0,112,89,7,0,0,0,0,13,0,2,0,1,Crowns,False,None
Morganthe's Stormy Trappings (Level 140+),140,1117,26,7,12,8,98,0,0,0,0,0,0,17,0,0,0,0,Crowns,False,None
Raiment of the Dust Devil,100,504,26,6,9,0,0,20,7,0,0,0,0,0,0,0,0,0,Crowns,False,None
Chief's Garb of the Gale,56,250,26,5,11,0,40,13,0,0,5,0,0,0,0,0,0,0,Crafting,False,None
Diviner's Deep Rolling Vest,85,460,26,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Umbra Queen's Shocked Garment (Level 100+),100,411,26,0,11,8,82,0,4,0,0,0,0,0,0,0,0,0,Rematch,False,None
Malistaire's Squall Vestment (Level 100+),100,411,26,0,11,8,82,0,0,0,0,8,0,0,0,0,0,0,Rematch,False,None
Morganthe's Stormy Trappings (Level 100+),100,411,26,0,11,8,82,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Skyfarer's Garb (Level 100+),100,411,26,0,11,8,82,0,0,0,0,8,0,0,0,0,0,0,Crowns,False,None
Thunderstruck Tunic,56,202,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Thundercracked Costume,54,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Charged Light Brigade Armor,125,770,25,15,13,6,119,0,0,0,0,0,0,16,0,0,0,0,Stone Key,False,None
Blackthunder Armor,90,200,25,12,0,8,97,28,4,0,5,0,0,0,0,0,0,0,Drop,False,None
Gloomy Cerberus Master Armor (Level 120+),120,778,25,11,10,0,86,87,0,0,0,0,0,10,0,0,0,0,Crowns,False,None
Fierce Dream Warper Armor,170,0,25,11,9,6,124,86,9,0,0,0,0,0,0,0,0,0,Drop,False,None
Thunderous Enforcer's Uniform,165,0,25,11,9,6,115,85,8,0,0,0,0,0,0,0,0,0,Drop,False,None
Highlands Warrior's Kit (Level 130+),130,1080,25,9,8,9,76,96,0,0,0,0,0,12,0,0,0,0,Crowns,False,None
Great Inventor's Storm Coat (Level 130+),130,1080,25,9,8,9,76,96,0,0,0,0,0,12,0,0,0,0,Crowns,False,None
Fraught Plot Armor (Level 90+),90,368,25,9,0,7,68,72,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stormy Night Mire Coat (Level 90+),90,368,25,9,9,0,68,72,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Electric Fairy Kei Dress (Level 130+),130,972,25,8,9,0,101,84,7,0,0,0,0,12,0,2,0,1,Crowns,False,None
Shocking August Sage Coat (Level 130+),130,864,25,0,10,7,101,72,7,0,0,0,0,14,0,2,0,1,Crowns,False,None
Jacket of Heavy Rain,80,435,25,0,8,0,50,10,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Lost World Cloud Mail,85,402,25,0,0,10,81,0,5,0,0,7,0,0,0,0,0,0,Drop,False,None
Wastelander's Shocked Armor (Level 90+),90,368,25,0,11,7,68,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Morganthe's Stormy Trappings (Level 90+),90,368,25,0,11,7,68,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Skyfarer's Garb (Level 90+),90,368,25,0,11,7,68,0,0,0,0,8,0,0,0,0,0,0,Crowns,False,None
Bonesmasher Robe of Sparks,100,555,24,15,15,5,116,0,0,0,0,0,0,11,0,0,0,0,Drop,False,None
Royal Storm Tunic of Azteca,84,250,24,13,8,0,75,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Burrower's Divination Robe (Level 160+),160,1646,24,11,0,7,105,111,8,0,0,0,0,20,0,2,0,1,Gold Key,False,None
Striking City Dweller Vest,160,0,24,11,9,6,105,83,8,0,0,0,0,0,0,0,0,0,Drop,False,None
Great Inventor's Storm Coat (Level 120+),120,891,24,9,8,9,74,88,0,0,0,0,0,11,0,0,0,0,Crowns,False,None
Floramancer Armor of Thorns (Level 120+),120,802,24,8,9,9,0,77,0,0,0,9,0,15,0,0,0,0,Crowns,False,None
Floramancer Armor of Thorns (Level 130+),130,802,24,8,9,9,0,77,0,0,0,9,0,15,0,0,0,0,Crowns,False,None
Highlands Warrior's Kit (Level 110+),110,702,24,8,8,9,70,84,0,0,0,0,0,10,0,0,0,0,Crowns,False,None
Great Inventor's Storm Coat (Level 110+),110,702,24,8,8,9,70,84,0,0,0,0,0,10,0,0,0,0,Crowns,False,None
Gloomy Cerberus Master Armor (Level 80+),80,327,24,8,9,0,51,60,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stormy Night Mire Coat (Level 80+),80,327,24,8,9,0,51,60,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shocking August Sage Coat (Level 120+),120,713,24,0,10,7,99,66,6,0,0,0,0,13,0,2,0,1,Crowns,False,None
Shocking August Sage Coat (Level 110+),110,562,24,0,10,7,93,63,6,0,0,0,0,12,0,2,0,1,Crowns,False,None
Zeus' Ominous Skies Armor,90,385,24,0,8,9,95,0,7,0,0,20,0,0,0,0,0,0,Drop,False,None
Wastelander's Shocked Armor (Level 80+),80,327,24,0,11,6,51,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Skyfarer's Garb (Level 80+),80,327,24,0,11,6,51,0,0,0,0,8,0,0,0,0,0,0,Crowns,False,None
Armor of a Hundred Storms,95,300,24,0,8,0,75,0,2,0,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Tempest Robe,58,202,24,0,11,0,10,10,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Furious Outfit,54,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Glider's Starfall Armor,94,400,23,12,15,0,66,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Poet's Robe,74,250,23,12,8,0,65,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Battle Mage's Gear of Furor,100,504,23,11,21,7,108,0,0,0,0,0,0,10,0,0,0,0,Drop,False,None
Fractal Masterpiece Cape,160,988,23,10,0,0,105,83,7,0,0,0,0,18,0,0,0,0,Drop,False,None
Digger's Brimstone Plate,100,360,23,9,9,0,93,67,5,0,0,0,0,0,0,0,0,0,Drop,False,None
Great Inventor's Storm Coat (Level 100+),100,513,23,8,10,7,0,76,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Warrior's Kit (Level 100+),100,513,23,8,10,7,0,76,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gloomy Cerberus Master Armor (Level 90+),90,419,23,8,9,0,68,72,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Electric Fairy Kei Dress (Level 100+),100,462,23,7,9,0,93,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fraught Plot Armor (Level 70+),70,284,23,7,0,6,50,50,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gloomy Cerberus Master Armor (Level 70+),70,284,23,7,9,0,50,50,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stormy Night Mire Coat (Level 70+),70,284,23,7,9,0,50,50,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sandsqualls Vestment,60,172,23,7,6,3,35,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Knave's Rushing Tunic,70,320,23,6,0,7,72,0,4,0,0,8,0,0,0,0,0,0,Drop,False,None
Poseidon's Tsunami Garb,70,305,23,3,8,7,71,0,4,0,5,0,0,0,0,0,0,0,Drop,False,None
Transcendent Monsoon Toga,90,400,23,0,8,8,0,0,8,0,5,0,0,0,0,0,0,0,Crafting,False,None
Senator's Monsoon Toga,90,400,23,0,7,8,0,0,7,0,4,0,0,0,0,0,0,0,Drop,False,None
Morganthe's Stormy Trappings (Level 80+),80,381,23,0,11,6,50,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Morganthe's Stormy Trappings (Level 70+),70,331,23,0,10,6,50,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Digger Drone Garb of Bolts,90,300,23,0,8,0,75,0,0,0,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Wild Skyfarer's Garb (Level 70+),70,284,23,0,11,6,50,0,0,0,0,7,0,0,0,0,0,0,Crowns,False,None
Hades' Armor of the Abyss,90,270,23,0,5,7,97,0,8,0,0,7,0,0,0,0,0,0,Drop,False,None
Howling Garment of Fire,55,245,23,0,9,0,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Raiment of Turbulent Tales,55,245,23,0,9,0,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Stormstrife Tunic,55,245,23,0,9,0,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Thundering Ice Outfit,55,245,23,0,9,0,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Surging Spirit Armor,55,245,23,0,9,0,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Thunderfair Cloak,55,245,23,0,9,0,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Glistening Storm Lamellar,155,943,22,10,0,0,103,81,8,0,0,0,0,17,0,0,0,0,Drop,False,None
Burrower's Divination Robe (Level 130+),130,1080,22,9,0,0,0,96,7,0,0,0,0,28,0,0,0,0,Crowns,False,None
Highlands Warrior's Kit (Level 120+),120,972,22,9,11,6,74,87,0,0,0,0,0,10,0,0,0,0,Crowns,False,None
Great Inventor's Storm Coat (Level 90+),90,460,22,8,10,6,0,72,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Warrior's Kit (Level 90+),90,460,22,8,10,6,0,72,0,0,0,0,0,0,0,0,0,0,Housing Gauntlet,False,None
Electric Fairy Kei Dress (Level 90+),90,414,22,7,9,0,78,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stormy Night Mire Coat (Level 60+),60,242,22,6,9,0,35,41,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Resplendent Xicolli Vest,80,269,22,0,7,0,71,0,0,0,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Storm Surge Armor,58,259,22,0,8,0,31,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Morganthe's Stormy Trappings (Level 60+),60,242,22,0,11,6,35,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Skyfarer's Garb (Level 60+),60,242,22,0,11,6,35,0,0,0,0,7,0,0,0,0,0,0,Crowns,False,None
Stormcaller's Medicine Cloak,66,225,21,12,8,0,61,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Artillery Officer Uniform,150,898,21,10,0,0,100,79,7,0,0,0,0,16,0,0,0,0,Drop,False,None
Thunderous Protector's Uniform,165,0,21,10,8,0,99,71,7,0,0,0,0,0,0,0,0,0,Drop,False,None
Striking Townie Vest,160,0,21,10,8,0,90,69,7,0,0,0,0,0,0,0,0,0,Drop,False,None
Great Inventor's Storm Coat (Level 80+),80,408,21,7,10,5,0,60,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Electric Fairy Kei Dress (Level 80+),80,368,21,6,9,0,58,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Armor of Thorns (Level 80+),80,368,21,6,9,7,0,53,0,0,0,9,0,0,0,0,0,0,Crowns,False,None
Gloomy Cerberus Master Armor (Level 50+),50,229,21,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fraught Plot Armor (Level 50+),50,221,21,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Housing Gauntlet,False,None
Stormy Night Mire Coat (Level 50+),50,221,21,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Storm Caller's Robes,70,361,21,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Storm Chaser's Outfit,68,336,21,0,0,1,61,0,4,0,0,0,0,0,0,0,0,0,Drop,False,None
Hail and Thunder Raiment,68,336,21,0,8,0,61,0,0,0,2,0,0,0,0,0,0,0,Drop,False,None
Morganthe's Stormy Trappings (Level 50+),50,229,21,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Malistaire's Squall Vestment (Level 50+),50,221,21,0,11,5,0,0,0,0,0,7,0,0,0,0,0,0,Rematch,False,None
Wastelander's Shocked Armor (Level 50+),50,221,21,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Skyfarer's Garb (Level 50+),50,221,21,0,11,5,0,0,0,0,0,7,0,0,0,0,0,0,Crowns,False,None
Storm Caller's Outfit,64,185,21,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Stormy Surcoat,52,115,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Burrower's Divination Robe (Level 100+),100,513,20,8,0,8,0,76,5,0,0,0,0,0,0,0,0,0,Gold Key,False,None
Digger's Brimstone Aegis,100,308,20,8,8,0,82,57,5,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Highlands Warrior's Kit (Level 70+),70,355,20,6,10,5,0,50,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Storm Coat (Level 70+),70,355,20,6,10,5,0,50,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Electric Fairy Kei Dress (Level 70+),70,320,20,5,9,0,57,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Armor of Thorns (Level 70+),70,320,20,5,9,7,0,44,0,0,0,8,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Storm Coat (Level 60+),60,302,20,5,10,5,0,41,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Warrior's Kit (Level 60+),60,302,20,5,10,5,0,41,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Electric Fairy Kei Dress (Level 60+),60,272,20,5,9,0,40,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stormaggedon Cloak,60,312,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Artisan's Downpour Toga,70,280,20,0,7,7,0,0,5,0,6,0,0,0,0,0,0,0,Crafting,False,None
Senator's Downpour Toga,70,280,20,0,7,7,0,0,4,0,5,0,0,0,0,0,0,0,Drop,False,None
Golden Storm Lamellar,155,786,19,9,0,0,88,67,7,0,0,0,0,14,0,0,0,0,Drop,False,None
Raging Blackwater's Plate,100,480,19,8,15,6,101,0,0,0,0,0,0,10,0,0,0,0,Drop,False,None
Malistaire's Wrathful Suit (Socketed),50,194,19,5,9,0,0,0,3,0,0,0,0,0,0,2,0,1,Crafting,False,None
Malistaire's Wrathful Wrap,50,194,19,5,9,0,0,0,3,0,0,0,0,0,0,0,0,0,Drop,False,None
Great Inventor's Storm Coat (Level 50+),50,276,19,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Warrior's Kit (Level 50+),50,276,19,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Housing Gauntlet,False,None
Floramancer Armor of Thorns (Level 50+),50,249,19,4,9,6,0,0,0,0,0,6,0,0,0,0,0,0,Crowns,False,None
Regulation Artillery Uniform,150,748,18,8,0,0,86,66,6,0,0,0,0,14,0,0,0,0,Drop,False,None
Dune Storm Armor,60,144,18,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Burrower's Divination Robe (Level 60+),60,302,17,5,0,6,0,41,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Malistaire's Wrathful Suit,50,0,17,4,8,0,0,0,3,0,0,0,0,0,0,0,0,0,Drop,False,None
Celestian Tempest Armor,50,0,16,4,0,5,0,6,0,0,0,0,0,0,0,0,0,0,Drop,False,Celestian Tempest Set
Squamish Cloak of the Sidhe,65,251,16,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,Drop,False,None
Malistaire's Wrathful Wrap (H240),50,240,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Wrap of the Monsoon,45,240,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Royal Uniform of Whirlwind,40,216,15,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Zeus' Thunderclap Drape,30,192,15,0,6,4,0,0,0,0,8,8,0,0,0,0,0,0,Drop,False,None
Robe of the Wolf's Howl,50,179,15,0,8,0,24,0,0,0,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Tunic of Typhoons,45,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Fraught Plot Armor (Level 40+),40,173,14,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stormy Night Mire Coat (Level 30+),30,154,14,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Morganthe's Stormy Trappings (Level 40+),40,173,14,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Shocked Armor (Level 40+),40,173,14,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Skyfarer's Garb (Level 40+),40,173,14,0,8,5,0,0,0,0,0,7,0,0,0,0,0,0,Crowns,False,None
Adept's Raincloud Toga,30,170,14,0,5,4,0,0,0,0,5,3,0,0,0,0,0,0,Crafting,False,None
Coat of the Zephyr,45,160,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Shadowmark's Tornado Tunic,45,160,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Thunder Cloak,45,160,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Morganthe's Stormy Trappings (Level 30+),30,154,14,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Shocked Armor (Level 30+),30,154,14,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Smock of Supremacy,45,160,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Redwind's Tunic of the Tornado,45,160,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Senator's Raincloud Toga,30,144,13,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,Drop,False,None
Cyclone Cloak,45,80,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
