Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Deadly Night Mire Amulet (Level 140+),140,449,0,9,0,0,0,52,0,0,0,0,155,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
The Void's Deadly Totem (Level 150+),150,437,0,9,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop/Vendor,False,False
Floramancer Amulet of Decay (Level 140+),140,393,0,9,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Fell Dream Stalker Amulet,170,707,0,8,0,0,0,77,0,0,0,0,122,0,0,0,0,0,0,0,0,1,1,Crafting,False,False
Eternal Morbid Charm,160,687,0,8,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crafting,False,False
Eternal Malignant Charm,160,687,0,8,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crafting,False,False
Eternal Macabre Charm,160,687,0,8,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crafting,False,False
Great Inventor's Death Ampul (Level 160+),160,687,0,8,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Great Inventor's Death Ampul (Level 150+),150,623,0,8,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Great Inventor's Death Ampul (Level 140+),140,561,0,8,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Burrower's Necromancy Amulet (Level 160+),160,550,0,8,0,0,0,78,0,0,0,0,180,0,0,0,0,0,0,0,0,2,0,Gold Key/Gauntlet,False,False
Burrower's Necromancy Amulet (Level 150+),150,499,0,8,0,0,0,71,0,0,0,0,167,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Deadly Night Mire Amulet (Level 130+),130,400,0,8,0,0,0,36,0,0,0,0,130,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Baleful Archival Ampul (Level 120+),120,350,0,8,0,0,0,26,0,0,0,0,62,0,0,0,0,0,0,0,0,1,1,Crowns,False,False
Deadly Night Mire Amulet (Level 120+),120,350,0,8,0,0,0,26,0,0,0,0,124,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Ghostly Cerberus Master Ampul (Level 120+),120,350,0,8,0,0,0,26,0,0,0,0,124,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Floramancer Amulet of Decay (Level 120+),120,306,0,8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Delightful Sentamental Rope,140,565,0,7,0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Crafting,False,False
Uber Sentamentalist Rope,140,565,0,7,0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Drop/Vendor,False,False
Wunderbar Sentamentalist Rope,140,548,0,7,0,0,0,75,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop/Vendor,False,False
Great Inventor's Death Ampul (Level 130+),130,499,0,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Fell Dream Reaver Amulet,170,495,0,7,0,0,0,87,0,0,0,0,98,0,0,0,0,0,0,0,1,0,1,Drop/Vendor,False,False
Macabre Aeon Charm,160,481,0,7,0,0,0,71,0,0,0,0,180,0,0,0,0,0,0,1,0,1,0,Drop/Vendor,False,False
Demiurge's Destruction Talisman,150,437,0,7,0,0,0,64,0,0,0,0,167,0,0,0,0,0,0,1,0,1,0,Crafting,False,False
Great Inventor's Death Ampul (Level 120+),120,437,0,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Merciless Death Talisman,150,437,0,7,0,0,0,64,0,0,0,0,167,0,0,0,0,0,0,1,0,1,0,Drop/Vendor,False,False
Burrower's Necromancy Amulet (Level 130+),130,400,0,7,0,0,0,44,0,0,0,0,130,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Burrower's Necromancy Amulet (Level 120+),120,350,0,7,0,0,0,32,0,0,0,0,124,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Deadly Night Mire Amulet (Level 110+),110,300,0,7,0,0,0,24,0,0,0,0,114,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Baleful Archival Ampul (Level 110+),110,300,0,7,0,0,0,24,0,0,0,0,57,0,0,0,0,0,0,0,0,1,1,Crowns,False,False
Ghostly Cerberus Master Ampul (Level 110+),110,300,0,7,0,0,0,24,0,0,0,0,114,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Floramancer Amulet of Decay (Level 110+),110,263,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Baleful Archival Ampul (Level 100+),100,251,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Gold Key/Gauntlet,False,False
Deadly Night Mire Amulet (Level 100+),100,251,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Gold Key/Gauntlet,False,False
Deadly Night Mire Amulet (Level 90+),90,251,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Ghostly Cerberus Master Ampul (Level 100+),100,251,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Magician's Death Talisman,150,590,0,6,0,0,0,76,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop/Vendor,False,False
Deadly August Sage Ampul (Level 170+),170,566,0,6,0,0,0,58,0,0,0,0,122,0,0,0,0,0,0,0,1,0,1,Gold Key/Gauntlet,False,False
Night King's Charm (Level 170+),170,566,0,6,0,0,0,58,0,0,0,0,122,0,0,0,0,0,0,0,1,0,1,Gold Key/Gauntlet,False,False
Wastelander's Grim Totem (Level 170+),170,566,0,6,0,0,0,58,0,0,0,0,146,0,0,0,0,0,0,1,0,0,1,Crowns,False,False
Ominous Skyfarer's Amulet (Level 160+),160,550,0,6,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Wastelander's Grim Totem (Level 160+),160,550,0,6,0,0,0,47,0,0,0,0,135,0,0,0,0,0,0,1,0,0,1,Crowns,False,False
Guten Sentamentalist Rope,140,537,0,6,0,0,0,71,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop/Vendor,False,False
Ominous Skyfarer's Amulet (Level 150+),150,499,0,6,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Wastelander's Grim Totem (Level 150+),150,499,0,6,0,0,0,43,0,0,0,0,125,0,0,0,0,0,0,1,0,0,1,Crowns,False,False
Deadly August Sage Ampul (Level 140+),140,449,0,6,0,0,0,39,0,0,0,0,97,0,0,0,0,0,0,0,1,0,1,Crowns,False,False
Ominous Skyfarer's Amulet (Level 140+),140,449,0,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Wastelander's Grim Totem (Level 140+),140,449,0,6,0,0,0,39,0,0,0,0,116,0,0,0,0,0,0,1,0,0,1,Crowns,False,False
Ghostly Cerberus Master Ampul (Level 140+),140,429,0,6,0,0,0,51,0,0,0,0,154,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Daemonic Ampul of Overwriting,170,425,0,6,0,0,0,77,0,0,0,0,122,0,0,0,0,0,0,0,1,0,1,Raid,False,False
Nullity's Ghoulish Totem,160,413,0,6,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,False
Nullity's Ghastly Totem,160,413,0,6,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,False
Nullity's Deadly Totem (Level 160+),160,413,0,6,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,False
Great Inventor's Death Ampul (Level 110+),110,375,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Nullity's Deadly Totem (Level 150+),150,374,0,6,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop/Vendor,False,False
Ghostly Cerberus Master Ampul (Level 130+),130,348,0,6,0,0,0,35,0,0,0,0,130,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Great Inventor's Death Ampul (Level 100+),100,313,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Burrower's Necromancy Amulet (Level 110+),110,300,0,6,0,0,0,30,0,0,0,0,114,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Jawniak's Torc of Deceit,110,293,0,6,0,0,0,82,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Drop/Vendor,False,False
Burrower's Necromancy Amulet (Level 100+),100,251,0,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Gold Key/Gauntlet,False,False
Baleful Archival Ampul (Level 90+),90,214,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,False
Ghostly Cerberus Master Ampul (Level 90+),90,214,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Floramancer Amulet of Decay (Level 90+),90,187,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Fell Dream Warper Amulet,170,0,0,6,0,0,0,77,0,0,0,0,171,0,0,0,0,0,0,0,1,0,1,Drop/Vendor,False,False
Gothic City Dweller Amulet,160,0,0,6,0,0,0,63,0,0,0,0,158,0,0,0,0,0,0,0,1,0,1,Drop/Vendor,False,False
Morbid Enforcer's Amulet,165,0,0,6,0,0,0,70,0,0,0,0,164,0,0,0,0,0,0,0,1,0,1,Drop/Vendor,False,False
Uber Candymancer Rope,140,568,0,5,0,0,0,77,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop/Vendor,False,False
Wunderbar Candymancer Rope,140,551,0,5,0,0,0,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop/Vendor,False,False
Dragoon's Deadly Charm,130,537,0,5,0,0,0,86,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,True
Deadly August Sage Ampul (Level 130+),130,400,0,5,0,0,0,27,0,0,0,0,81,0,0,0,0,0,0,0,1,0,1,Crowns,False,False
Ominous Skyfarer's Amulet (Level 130+),130,400,0,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Wastelander's Grim Totem (Level 130+),130,400,0,5,0,0,0,27,0,0,0,0,98,0,0,0,0,0,0,1,0,0,1,Crowns,False,False
Deadly August Sage Ampul (Level 120+),120,350,0,5,0,0,0,20,0,0,0,0,78,0,0,0,0,0,0,0,1,0,1,Crowns,False,False
Ominous Skyfarer's Amulet (Level 120+),120,350,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Wastelander's Grim Totem (Level 120+),120,350,0,5,0,0,0,20,0,0,0,0,93,0,0,0,0,0,0,1,0,0,1,Crowns,False,False
Deadly August Sage Ampul (Level 110+),110,300,0,5,0,0,0,18,0,0,0,0,71,0,0,0,0,0,0,0,1,0,1,Crowns,False,False
Ominous Skyfarer's Amulet (Level 110+),110,300,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Wastelander's Grim Totem (Level 110+),110,300,0,5,0,0,0,18,0,0,0,0,86,0,0,0,0,0,0,1,0,0,1,Crowns,False,False
Arcanum Exile Torc of Strife,110,277,0,5,0,0,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Great Inventor's Death Ampul (Level 90+),90,267,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Watch Lion's Collar of Angst,110,261,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drop/Vendor,False,False
Wastelander's Grim Totem (Level 100+),100,251,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,False
Shadow Queen's Grace,100,220,0,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop/Vendor,False,False
Morbid Protector's Amulet,165,0,0,5,0,0,0,61,0,0,0,0,141,0,0,0,0,0,0,0,0,0,1,Drop/Vendor,False,False
Gothic Townie Amulet,160,0,0,5,0,0,0,55,0,0,0,0,135,0,0,0,0,0,0,0,0,0,1,Drop/Vendor,False,False
Macabre Masterpiece Charm,160,0,0,5,0,0,0,62,0,0,0,0,158,0,0,0,0,0,0,1,0,1,0,Drop/Vendor,False,False
Shadow Queen's Amulet,100,0,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop/Vendor,False,False
Supreme Founder's Talisman,148,594,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Guten Candymancer Rope,140,540,0,4,0,0,0,69,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop/Vendor,False,False
Hierarch's Founder's Talisman,145,531,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Vanguard's Deadly Charm,130,525,0,4,0,0,0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Lemurian Founder's Talisman,142,500,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop/Vendor,False,False
Cabalist Amulet of Finality,125,432,0,4,0,0,0,0,0,0,0,0,162,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Director Hazmat Rope,138,379,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Lead's Hazmat Rope,135,339,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Specialist Hazmat Rope,132,319,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop/Vendor,False,False
Amulet of the Arcanum Exile,110,280,0,4,0,0,0,65,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Jeweled Slopes Ornament,110,263,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drop/Vendor,False,False
Baba Yaga's Ampul of Misery,105,261,0,4,0,0,0,57,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop/Vendor,False,False
Great Inventor's Death Ampul (Level 80+),80,221,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Death Seeker's Talisman,100,215,0,4,0,0,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Drop/Vendor,False,False
Wastelander's Grim Totem (Level 90+),90,214,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,False
Baleful Archival Ampul (Level 80+),80,177,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,False
Burrower's Necromancy Amulet (Level 80+),80,177,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Deadly Night Mire Amulet (Level 80+),80,177,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Ghostly Cerberus Master Ampul (Level 80+),80,177,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Floramancer Amulet of Decay (Level 80+),80,155,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Glistening Death Amulet,155,0,0,4,0,0,0,58,0,0,0,0,152,0,0,0,0,0,0,1,0,1,0,Drop/Vendor,False,False
Infantry Officer Medallion,150,0,0,4,0,0,0,57,0,0,0,0,146,0,0,0,0,0,0,1,0,1,0,Drop/Vendor,False,False
Dragonspyre Dragoon's Charm,130,541,0,3,0,0,0,87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Crafting,False,True
Cabalist Schism Amulet,125,434,0,3,0,0,0,0,0,0,0,0,81,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Amulet of the Veiled Vale,105,263,0,3,0,0,0,55,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop/Vendor,False,False
Shadow Queen's Grace (Level 99+),99,215,0,3,0,0,30,40,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Retired,False,False
Amulet of Divine Influence,90,200,0,3,0,0,30,45,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Drop/Vendor,False,False
Wastelander's Grim Totem (Level 80+),80,177,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,False
Golden Death Amulet,155,0,0,3,0,0,0,51,0,0,0,0,130,0,0,0,0,0,0,0,0,1,0,Drop/Vendor,False,False
Regulation Infantry Medallion,150,0,0,3,0,0,0,50,0,0,0,0,125,0,0,0,0,0,0,0,0,1,0,Drop/Vendor,False,False
Dragonspyre Vanguard's Charm,130,529,0,2,0,0,0,84,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Choice Kalamar Amulet,127,434,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Interstellar Officer's Charm,122,383,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Necklace of Eerem Palace,118,295,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop/Vendor,False,False
Amulet of the Sand Sea,116,275,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop/Vendor,False,False
Kataba Iceblock Talisman,108,243,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop/Vendor,False,False
Amulet of the Forlorn Tayg,106,227,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop/Vendor,False,False
Embodiment of Death Charm,100,185,0,2,0,0,22,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Great Inventor's Death Ampul (Level 70+),70,174,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Burrower's Necromancy Amulet (Level 70+),70,140,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Deadly Night Mire Amulet (Level 70+),70,140,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Ghostly Cerberus Master Ampul (Level 70+),70,140,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Ominous Skyfarer's Amulet (Level 70+),70,140,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Wastelander's Grim Totem (Level 70+),70,140,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,False
Dragonspyre Soldier's Charm,130,511,0,1,0,0,0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Burnished Rubal Locket,114,255,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Dunes Djinni's Pendant,112,247,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Memento of the Bleaks,104,211,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Polarian Tundra Pendant,102,194,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Death Ampul (Level 60+),60,128,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Baleful Archival Ampul (Level 60+),60,103,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,False
Burrower's Necromancy Amulet (Level 60+),60,103,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Deadly Night Mire Amulet (Level 60+),60,103,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Ghostly Cerberus Master Ampul (Level 60+),60,103,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,False
Ominous Skyfarer's Amulet (Level 60+),60,103,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Wastelander's Grim Totem (Level 60+),60,103,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,False
Floramancer Amulet of Decay (Level 60+),60,90,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,False
Supreme Old Judge Talisman,148,594,0,0,0,0,0,0,0,0,0,0,152,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Supreme Ancient One Talisman,148,594,0,0,0,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Supreme Deadly Talisman,148,590,0,0,0,0,0,0,0,0,0,0,201,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Supreme Undead Talisman,148,590,0,0,0,0,0,101,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Supreme Horror Talisman,148,590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Hierarch's Ancient One Talisman,145,531,0,0,0,0,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Hierarch's Old Judge Talisman,145,531,0,0,0,0,0,0,0,0,0,0,141,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Hierarch's Undead Talisman,145,528,0,0,0,0,0,96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Hierarch's Deadly Talisman,145,528,0,0,0,0,0,0,0,0,0,0,187,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Hierarch's Horror Talisman,145,528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
Lemurian Old Judge Talisman,142,500,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,1,0,0,0,0,0,Drop/Vendor,False,False
Lemurian Ancient One Talisman,142,500,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop/Vendor,False,False
Lemurian Undead Talisman,142,497,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop/Vendor,False,False
Lemurian Deadly Talisman,142,497,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,1,0,0,0,0,0,Drop/Vendor,False,False
Lemurian Horror Talisman,142,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop/Vendor,False,False
Horizon of Underworld Charm,82,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Drop/Vendor,False,False
Amulet of the Third Sun,80,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drop/Vendor,False,False
Snappy Mind Talisman,140,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop/Vendor,False,False
Heavy Kalamar Amulet,127,432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Armiger's Amulet of Aiming,70,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drop/Vendor,False,False
Children of the Sea Medallion,80,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop/Vendor,False,False
Interstellar Warrior's Charm,122,380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Executive Hazmat Rope,138,379,0,0,0,0,0,0,0,0,0,0,141,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,False
